132,
132,
133,
133,
132,
132,
134,
132,
132,
131,
131,
130,
131,
132,
134,
130,
130,
132,
134,
132,
132,
133,
131,
135,
132,
131,
130,
132,
130,
133,
133,
132,
133,
131,
133,
131,
130,
132,
132,
134,
134,
131,
130,
132,
134,
133,
131,
133,
133,
132,
133,
130,
130,
132,
139,
134,
136,
131,
131,
133,
131,
131,
132,
130,
132,
132,
134,
131,
132,
131,
130,
131,
133,
131,
131,
132,
129,
129,
130,
131,
132,
131,
132,
131,
133,
132,
132,
132,
132,
132,
131,
130,
129,
133,
132,
133,
131,
133,
130,
134,
133,
133,
133,
131,
130,
134,
132,
131,
133,
132,
131,
130,
132,
131,
130,
129,
132,
130,
132,
133,
132,
