77,
73,
70,
72,
64,
72,
74,
67,
72,
73,
72,
69,
61,
67,
70,
84,
65,
77,
78,
72,
76,
74,
68,
71,
74,
78,
69,
81,
74,
55,
68,
67,
72,
62,
65,
73,
65,
74,
69,
69,
64,
76,
75,
71,
66,
77,
74,
69,
70,
81,
110,
82,
73,
75,
75,
80,
74,
62,
69,
69,
82,
76,
76,
75,
80,
73,
73,
65,
64,
79,
76,
74,
73,
71,
65,
77,
68,
73,
77,
76,
64,
71,
70,
82,
62,
71,
69,
81,
71,
74,
70,
67,
82,
76,
67,
78,
73,
67,
65,
67,
65,
76,
70,
69,
70,
68,
63,
74,
67,
70,
66,
79,
69,
72,
71,
67,
78,
79,
69,
66,
66,
