48,
47,
50,
48,
51,
49,
47,
49,
50,
51,
48,
48,
48,
49,
48,
49,
47,
48,
49,
48,
49,
47,
47,
48,
47,
48,
49,
48,
49,
48,
48,
47,
48,
49,
49,
48,
46,
50,
48,
48,
47,
47,
49,
48,
47,
47,
49,
49,
49,
48,
47,
117,
130,
159,
168,
154,
161,
171,
156,
146,
142,
129,
138,
146,
143,
150,
150,
148,
152,
151,
150,
132,
126,
154,
147,
142,
156,
146,
155,
140,
122,
155,
152,
136,
145,
139,
128,
134,
124,
119,
128,
131,
135,
162,
162,
169,
177,
178,
177,
161,
153,
181,
170,
160,
159,
140,
149,
167,
143,
156,
153,
152,
151,
146,
145,
140,
143,
177,
173,
182,
167,
