37,
39,
41,
37,
39,
32,
33,
37,
39,
38,
34,
38,
37,
41,
40,
40,
35,
32,
40,
38,
38,
40,
40,
38,
42,
35,
35,
36,
33,
34,
37,
41,
40,
39,
38,
40,
34,
109,
151,
155,
153,
164,
166,
174,
178,
177,
165,
162,
160,
160,
161,
151,
149,
155,
153,
158,
152,
143,
141,
146,
161,
163,
155,
160,
166,
163,
177,
166,
184,
196,
197,
191,
183,
186,
171,
157,
154,
171,
181,
175,
171,
190,
179,
175,
163,
188,
172,
177,
191,
186,
181,
185,
187,
189,
186,
190,
211,
220,
220,
208,
193,
203,
219,
219,
185,
200,
210,
206,
213,
197,
197,
199,
186,
184,
190,
188,
172,
180,
186,
191,
193,
